"","id","wave","NWP","SCR","EoF for SCR ","SCR coverage r","GWP ","Total assets ","Total liabilities ","Excess of assets over liabilities (£m) [= equ","Gross claims incurred (£m","Gross BEL (inc. TPs as whole, pre-TMTP) (£m","Net BEL (inc. TPs as a whole, pre-TMTP) (£m)","Pure net claims ratio","Net expense ratio","Net combined ratio","Pure gross claims ratio"
"1614","323","2019",0,1.67,75.35,67.28,0,122.78,17.82,91.19,0,NA,0,0,0,0,0
"1615","323","2020",0,2.46,0.07,0.61,0,25.14,13.02,2.73,0,NA,0,0,0,0,0
"1616","324","2016",29.81,45.97,47.66,2.3,41.74,307.82,253.31,61.4,3.177444376,1.45148196,1.565938235,0.556676528,0.718243388,1.847101936,0.98954271
"1617","324","2017",21,57.32,45.58,0.45,39.95,490.48,353.4,63.08,9.268864517,4.451482674,0.856538833,0.964285256,0.085346685,0.151999547,1.090889936
"1618","324","2018",13.55,36.91,92.47,0,149.48,437.98,273.74,73.02,5.149223094,3.020012559,1.088337405,0.273004678,0.366258797,1.191096456,0.428170037
"1619","324","2019",6.15,1.01,29.14,0.06,223.88,483.71,354.97,11.68,6.864045346,NA,0.090559011,0.010178525,0.116235496,0.337071277,0.88691369
"1620","324","2020",49.79,37.29,32.23,0.9,51.87,314.69,298.3,21.92,0.514859213,NA,0.972433054,0.405677287,0.374774844,1.416555638,0.90870156
"1621","325","2016",108.47,402,34.36,2.53,416.84,2562.23,673.34,183.26,1.476245714,2.593577561,2.565286582,0,0,0,0.235938227
"1622","325","2017",496.3,408.27,390.37,1.71,268.85,526.09,989.01,124.78,1.624370059,23.36328747,3.426249383,0,0,0,0.204776193
"1623","325","2018",437.22,477.42,228.36,2.18,798.84,1006.11,1762.58,632.1,4.620919665,2.116673766,3.63335432,0,0,0,0.357765914
"1624","325","2019",120.65,346.98,335.85,0.75,314.51,2143.41,1487.32,592.45,0.275563118,NA,6.254499041,0,0,0,0.440079163
"1625","325","2020",0,0,0,0,0,0,0,0,0.238105368,NA,0.834390759,0,0,0,0.077119469
"1626","326","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1627","326","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1628","326","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1629","326","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1630","326","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1631","327","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1632","327","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1633","327","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1634","327","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1635","327","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1636","328","2016",NA,NA,NA,NA,NA,NA,NA,NA,41.22845529,14.27486462,194.0551933,0.186421598,0.177305405,0.158654137,0.6342422
"1637","328","2017",NA,NA,NA,NA,NA,NA,NA,NA,633.7617896,351.026767,240.8943496,0.110359152,0.178251641,1.402139548,0.260815023
"1638","328","2018",NA,NA,NA,NA,NA,NA,NA,NA,633.8594711,353.5351754,395.4743959,0.269136628,0.043726952,0.678642664,1.774211143
"1639","328","2019",NA,NA,NA,NA,NA,NA,NA,NA,105.8399682,NA,220.5512296,1.480768648,0.075408037,0.490954178,1.366398445
"1640","328","2020",NA,NA,NA,NA,NA,NA,NA,NA,64.36709747,NA,198.6994232,0.680743457,0.17230305,0.345052572,1.086826125
"1641","329","2016",NA,NA,NA,NA,NA,NA,NA,NA,183.8963154,1418.093815,374.9811844,0.407607864,0.463670875,0.718750936,0.510005753
"1642","329","2017",NA,NA,NA,NA,NA,NA,NA,NA,552.8040146,1541.193711,779.8432891,0.45966468,0.22937709,0.954889121,1.14592573
"1643","329","2018",NA,NA,NA,NA,NA,NA,NA,NA,58.34435806,1549.804465,846.1477914,0.783073503,0.368290223,1.10922026,0.459994787
"1644","329","2019",NA,NA,NA,NA,NA,NA,NA,NA,307.7029668,NA,1263.340652,0.904963576,0.547780655,0.718434124,0.034629645
"1645","329","2020",NA,NA,NA,NA,NA,NA,NA,NA,171.764929,NA,612.0989726,0.523455308,0.204058674,0.529311185,0.063566543
"1646","330","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1647","330","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1648","330","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1649","330","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1650","330","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1651","331","2016",NA,NA,NA,NA,NA,NA,NA,NA,-2.23995355,17.12953385,0.559656651,-36.93767705,212.6533326,141.8208669,-3.967527773
"1652","331","2017",NA,NA,NA,NA,NA,NA,NA,NA,1.232688372,12.2799415,0.278737816,1203.731652,1601.683875,4115.109852,62.52124606
"1653","331","2018",NA,NA,NA,NA,NA,NA,NA,NA,0.262263186,2.74945802,0.070176455,-6.283221142,9.198715938,19.84587525,19.48999375
"1654","331","2019",NA,NA,NA,NA,NA,NA,NA,NA,-0.963156477,NA,0.022109461,2.53635486,65.66938487,0.010750105,-85.50910382
"1655","331","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1656","332","2016",NA,NA,NA,NA,NA,NA,NA,NA,286.6680541,401.3603999,375.1680441,0.012241703,0.299627161,0.621394917,0.226786789
"1657","332","2017",NA,NA,NA,NA,NA,NA,NA,NA,127.8255556,142.163514,1010.314729,0.517175698,0.898563318,1.583853259,0.227198984
"1658","332","2018",NA,NA,NA,NA,NA,NA,NA,NA,338.9272381,1036.317261,767.2007875,0.051975563,0.762607596,0.274706837,0.047455128
"1659","332","2019",NA,NA,NA,NA,NA,NA,NA,NA,254.3286174,NA,468.6709615,0.462121489,0.613390272,1.638942086,0.543972279
"1660","332","2020",NA,NA,NA,NA,NA,NA,NA,NA,289.1164112,NA,314.8033078,0.398380807,0.2399028,0.272505346,0.186421978
"1661","333","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1662","333","2017",NA,NA,NA,NA,NA,NA,NA,NA,150.6833225,807.1023943,9.186317488,0.077392315,1.156116147,1.531620875,0.177121413
"1663","333","2018",NA,NA,NA,NA,NA,NA,NA,NA,386.6200048,1010.456012,48.69252158,0.239739399,0.615574017,0.192728152,0.115405034
"1664","333","2019",NA,NA,NA,NA,NA,NA,NA,NA,121.0721434,NA,30.63588332,0.026547307,1.539598252,0.28826007,0.886665479
"1665","333","2020",NA,NA,NA,NA,NA,NA,NA,NA,197.6949484,NA,9.675321524,0.229382272,1.260706776,0.540932906,0.006995419
"1666","334","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1667","334","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1668","334","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1669","334","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1670","334","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1671","335","2016",NA,NA,NA,NA,NA,NA,NA,NA,0.063656803,3.852001382,2.35747863,11.82001969,239.7494278,183.4037434,0.083766262
"1672","335","2017",NA,NA,NA,NA,NA,NA,NA,NA,1.185108475,2.929301922,2.781211587,1.504284034,2.598449569,0.712293375,0.930782672
"1673","335","2018",NA,NA,NA,NA,NA,NA,NA,NA,0.69043666,3.517651821,2.513184913,1.445630104,3.176878283,2.893749816,0.649984535
"1674","335","2019",NA,NA,NA,NA,NA,NA,NA,NA,-1.348500223,NA,1.804265206,-1.321073432,0.844218553,2.351728744,-4.453460308
"1675","335","2020",NA,NA,NA,NA,NA,NA,NA,NA,-0.688009598,NA,13.05299693,-4.015601039,8.172395276,-0.458287843,-6.803613622
"1676","336","2016",NA,NA,NA,NA,NA,NA,NA,NA,22.43552208,148.6011302,14.24310913,0,0,0,0
"1677","336","2017",NA,NA,NA,NA,NA,NA,NA,NA,11.93078416,118.4859888,0.286329859,0,0,0,0
"1678","336","2018",NA,NA,NA,NA,NA,NA,NA,NA,-2.243972476,173.7050767,0.799869094,0,0,0,0
"1679","336","2019",NA,NA,NA,NA,NA,NA,NA,NA,1.355983768,NA,7.344603257,-107.2641963,3.233144434,-154.658579,0
"1680","336","2020",NA,NA,NA,NA,NA,NA,NA,NA,-3.372728857,NA,6.886356862,4.56864076,4.309332509,6.466689714,0
"1681","337","2016",NA,NA,NA,NA,NA,NA,NA,NA,119.8266481,1409.549896,869.6308359,0.966138659,0.717585901,0.738475419,0.453147058
"1682","337","2017",NA,NA,NA,NA,NA,NA,NA,NA,1150.479293,1670.245913,1108.31711,0.744411601,0.071580078,1.730582776,0.202703266
"1683","337","2018",NA,NA,NA,NA,NA,NA,NA,NA,1114.620365,851.2798821,808.0375085,0.446460652,0.314351747,1.790696896,1.147954469
"1684","337","2019",NA,NA,NA,NA,NA,NA,NA,NA,1122.451073,NA,559.2965997,0.383379998,0.764910487,1.018611719,0.670921315
"1685","337","2020",NA,NA,NA,NA,NA,NA,NA,NA,1299.882114,NA,1298.256063,0.405534546,0.188242185,1.977102215,0.804894751
"1686","338","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1687","338","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1688","338","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1689","338","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1690","338","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1691","339","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1692","339","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1693","339","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1694","339","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1695","339","2020",NA,NA,NA,NA,NA,NA,NA,NA,33.29570631,NA,58.89345674,0.12424031,0.730198171,3.477888398,0.674710875
"1696","340","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1697","340","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1698","340","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1699","340","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1700","340","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1701","341","2016",NA,NA,NA,NA,NA,NA,NA,NA,46.58880494,236.0733768,136.173208,0.423096586,0.544580973,1.370727845,0.222337362
"1702","341","2017",NA,NA,NA,NA,NA,NA,NA,NA,129.9653149,360.0502755,385.2814013,0.728905321,0.431217904,0.62714721,0.708796495
"1703","341","2018",NA,NA,NA,NA,NA,NA,NA,NA,212.9974203,584.4266128,440.0342882,1.056903895,0.744458623,1.070822223,0.906654526
"1704","341","2019",NA,NA,NA,NA,NA,NA,NA,NA,149.088001,NA,51.89129612,0.104859638,0.068656591,0.436136624,0.732359821
"1705","341","2020",NA,NA,NA,NA,NA,NA,NA,NA,607.2339843,NA,858.4694573,0.743795952,0.083135061,0.098859213,0.99545266
"1706","342","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1707","342","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1708","342","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1709","342","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1710","342","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1711","343","2016",NA,NA,NA,NA,NA,NA,NA,NA,128.0952467,229.7720997,27.34326677,0.598165438,0.163938225,0.27704752,0.372233638
"1712","343","2017",NA,NA,NA,NA,NA,NA,NA,NA,55.87562356,69.36902598,75.12121528,0.555587429,0.308920673,2.005632188,0.328683351
"1713","343","2018",NA,NA,NA,NA,NA,NA,NA,NA,19.28867885,147.6216149,98.24754895,0.416720026,0.977877686,0.518473455,0.413079002
"1714","343","2019",NA,NA,NA,NA,NA,NA,NA,NA,25.19633918,NA,10.82094079,0.533015693,0.396203581,0.55422385,0.419380145
"1715","343","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1716","344","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1717","344","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1718","344","2018",NA,NA,NA,NA,NA,NA,NA,NA,1.56438203,8.423476117,19.88341353,2.964521472,0.511312297,0.017464799,1.37832916
"1719","344","2019",NA,NA,NA,NA,NA,NA,NA,NA,17.21066577,NA,24.43346111,1.047296449,0.377037392,1.184491308,1.285494065
"1720","344","2020",NA,NA,NA,NA,NA,NA,NA,NA,10.02743767,NA,92.92020969,1.166030555,0.244961256,1.454757299,1.217705237
"1721","345","2016",NA,NA,NA,NA,NA,NA,NA,NA,1.023275536,6.671175325,38.63540117,0.682322516,0.754923011,1.633164284,0.579070518
"1722","345","2017",NA,NA,NA,NA,NA,NA,NA,NA,35.3686684,47.98312145,12.59811472,0.847875676,0.875762128,0.605801695,0.04350912
"1723","345","2018",NA,NA,NA,NA,NA,NA,NA,NA,73.45955502,55.01552389,1.230543361,0.384932491,0.007511644,1.709435235,1.184944561
"1724","345","2019",NA,NA,NA,NA,NA,NA,NA,NA,89.58467806,NA,17.57875995,0.217046117,0.381674901,0.70070019,0.248685499
"1725","345","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1726","346","2016",NA,NA,NA,NA,NA,NA,NA,NA,-4.377685769,42.2559573,95.16796712,235.8008981,-40.59682841,546.4844041,553.0278116
"1727","346","2017",NA,NA,NA,NA,NA,NA,NA,NA,-1.072758591,83.16233689,87.20317606,-247.3282682,383.1120505,141.474732,-561.5152483
"1728","346","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1729","346","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1730","346","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1731","347","2016",NA,NA,NA,NA,NA,NA,NA,NA,0.550651287,174.2864543,135.354898,1.079561928,0.474554338,0.366075599,0.536933595
"1732","347","2017",NA,NA,NA,NA,NA,NA,NA,NA,131.7170705,24.91459795,615.8009367,1.002969705,0.497384382,2.072493264,0.888358068
"1733","347","2018",NA,NA,NA,NA,NA,NA,NA,NA,259.4504074,1229.215016,1403.701314,0.155484608,0.438484473,0.383137874,0.818994462
"1734","347","2019",NA,NA,NA,NA,NA,NA,NA,NA,255.6220618,NA,692.9027545,0.322465725,0.089447263,1.199299225,1.065676433
"1735","347","2020",NA,NA,NA,NA,NA,NA,NA,NA,527.2719656,NA,1153.976197,0.855697444,0.721087475,1.239821711,1.044657217
"1736","348","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1737","348","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1738","348","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1739","348","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1740","348","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1741","349","2016",NA,NA,NA,NA,NA,NA,NA,NA,195.3216246,500.7956668,166.4565314,0.033129547,0.261800537,0.520041087,0.823704488
"1742","349","2017",NA,NA,NA,NA,NA,NA,NA,NA,28.27796567,1537.849582,766.8552879,0.223048569,0.219851154,0.103448371,0.864993477
"1743","349","2018",NA,NA,NA,NA,NA,NA,NA,NA,6.651859841,1023.660556,53.67306458,0.96265014,0.152811474,0.313209175,0.488089351
"1744","349","2019",NA,NA,NA,NA,NA,NA,NA,NA,282.4613784,NA,205.6117304,0.403633666,0.502600929,1.369211895,1.142465144
"1745","349","2020",NA,NA,NA,NA,NA,NA,NA,NA,180.9845414,NA,887.7141104,0.769103053,0.461901498,1.446604167,1.135130515
"1746","350","2016",NA,NA,NA,NA,NA,NA,NA,NA,4.905560802,8.460020821,-0.739640853,0,0,0,0
"1747","350","2017",NA,NA,NA,NA,NA,NA,NA,NA,-2.275271146,11.77897202,-0.062211723,0,0,0,0
"1748","350","2018",NA,NA,NA,NA,NA,NA,NA,NA,7.612732906,62.97256898,-0.731431098,0,0,0,0
"1749","350","2019",NA,NA,NA,NA,NA,NA,NA,NA,-9.758057626,NA,-0.617352803,0,0,0,0
"1750","350","2020",NA,NA,NA,NA,NA,NA,NA,NA,-11.16729572,NA,-0.56182829,0,0,0,0
"1751","351","2016",NA,NA,NA,NA,NA,NA,NA,NA,497.7964094,2368.308977,60.67983804,0.832084686,0.27326283,1.441516372,0.153000181
"1752","351","2017",NA,NA,NA,NA,NA,NA,NA,NA,121.3318782,3826.307933,2409.342438,1.247867234,0.402725348,1.598536907,1.425245323
"1753","351","2018",NA,NA,NA,NA,NA,NA,NA,NA,729.6244099,478.1390665,74.45436991,0.779116781,0.408557185,0.61654544,0.054840587
"1754","351","2019",NA,NA,NA,NA,NA,NA,NA,NA,790.6281329,NA,2690.781206,0.968913573,0.768932706,0.871793588,0.936641819
"1755","351","2020",NA,NA,NA,NA,NA,NA,NA,NA,106.3271619,NA,1070.113723,0.780223199,1.011553106,1.120891628,1.015342718
"1756","352","2016",NA,NA,NA,NA,NA,NA,NA,NA,0.695598816,3.968441542,1.080384171,0.175130534,0.614444059,0.554227592,0.005421788
"1757","352","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1758","352","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1759","352","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1760","352","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1761","353","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1762","353","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1763","353","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1764","353","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1765","353","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1766","354","2016",NA,NA,NA,NA,NA,NA,NA,NA,0.046234697,21.89163178,15.63864019,0.301231551,0.606681049,1.25997367,0.244241789
"1767","354","2017",NA,NA,NA,NA,NA,NA,NA,NA,0.268718981,5.658244274,18.15002815,0.375446461,0.417785662,0.868749026,0.067724029
"1768","354","2018",NA,NA,NA,NA,NA,NA,NA,NA,0.145295149,10.47144581,8.007602721,0.063120969,1.013296421,1.674794568,0.185164396
"1769","354","2019",NA,NA,NA,NA,NA,NA,NA,NA,4.348856986,NA,6.902618992,0.268256936,0.544665342,0.065247228,0.188839338
"1770","354","2020",NA,NA,NA,NA,NA,NA,NA,NA,4.671785862,NA,13.22474073,0.369277334,0.439549418,0.230040688,0.01859544
"1771","355","2016",NA,NA,NA,NA,NA,NA,NA,NA,2.690544699,0.032681888,0.290266472,0.796982601,0.049442897,1.174495642,0.83288338
"1772","355","2017",NA,NA,NA,NA,NA,NA,NA,NA,2.185561021,0.209624632,0.492153626,0.92345592,0.212003358,1.267926544,0.903818061
"1773","355","2018",NA,NA,NA,NA,NA,NA,NA,NA,3.352490491,0.500645845,0.17007524,0.729952525,0.042214388,1.102048257,0.253305924
"1774","355","2019",NA,NA,NA,NA,NA,NA,NA,NA,0.495624862,NA,0.34246983,0.533596534,0.347752527,0.731375835,1.487298257
"1775","355","2020",NA,NA,NA,NA,NA,NA,NA,NA,1.395586512,NA,0.063151296,0.313543824,0.286832675,1.320013259,0.941581028
"1776","356","2016",NA,NA,NA,NA,NA,NA,NA,NA,11.55923281,-0.106158301,6.934612743,0.92944722,-1.444091836,-2.096166245,0.514669583
"1777","356","2017",NA,NA,NA,NA,NA,NA,NA,NA,111.6965543,4.778063549,107.8861039,0.50614945,-0.235076111,0.82600172,1.491916059
"1778","356","2018",NA,NA,NA,NA,NA,NA,NA,NA,238.7754421,95.8358198,80.89521171,0.481743052,0.062256928,1.596736347,0.17675455
"1779","356","2019",NA,NA,NA,NA,NA,NA,NA,NA,190.6694261,NA,76.01605348,1.119898798,0.010189903,0.904396194,0.747572727
"1780","356","2020",NA,NA,NA,NA,NA,NA,NA,NA,232.7068248,NA,75.04153584,0.965675416,-0.003188147,0.080678668,0.985546
"1781","357","2016",NA,NA,NA,NA,NA,NA,NA,NA,-1.237453428,118.1113362,4.470045362,-6.932141628,39.46704483,1.617267331,-3.501071213
"1782","357","2017",NA,NA,NA,NA,NA,NA,NA,NA,-189.9363326,38.47111333,42.39586113,-149.8841075,60.81044263,-30.5098201,-60.118818
"1783","357","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1784","357","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1785","357","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1786","358","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1787","358","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1788","358","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1789","358","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1790","358","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1791","359","2016",NA,NA,NA,NA,NA,NA,NA,NA,842.1150531,923.1853686,1287.842796,0.763291028,0.454631317,1.583927696,0.102604565
"1792","359","2017",NA,NA,NA,NA,NA,NA,NA,NA,1072.256862,567.0610344,3833.383413,0.615976121,0.562031504,0.665277541,0.342993014
"1793","359","2018",NA,NA,NA,NA,NA,NA,NA,NA,668.3892421,4741.978978,283.869469,0.654115185,0.158786248,1.79625943,0.665261084
"1794","359","2019",NA,NA,NA,NA,NA,NA,NA,NA,219.8255299,NA,1445.362682,0.60076273,0.238975956,1.527834538,1.225563008
"1795","359","2020",NA,NA,NA,NA,NA,NA,NA,NA,190.0125568,NA,3859.166074,0.444861154,0.589985766,0.80784527,0.944103815
"1796","360","2016",NA,NA,NA,NA,NA,NA,NA,NA,176.7687806,118.0907972,199.9485414,0.250551787,0.510790876,1.965664477,0.986456506
"1797","360","2017",NA,NA,NA,NA,NA,NA,NA,NA,71.00153243,242.7039085,117.9057068,1.461584872,0.358675432,1.538616673,0.181155078
"1798","360","2018",NA,NA,NA,NA,NA,NA,NA,NA,162.9867577,123.523079,228.3936191,0.30113691,0.470660381,1.202551591,0.363831789
"1799","360","2019",NA,NA,NA,NA,NA,NA,NA,NA,5.414785125,NA,104.1491801,0.476178686,0.070531857,1.146257634,0.991427767
"1800","360","2020",NA,NA,NA,NA,NA,NA,NA,NA,91.74328936,NA,78.28133544,2.020984333,0.71585559,0.42327666,1.616579674
"1801","361","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1802","361","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1803","361","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1804","361","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1805","361","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1806","362","2016",NA,NA,NA,NA,NA,NA,NA,NA,290.271157,1695.202608,1242.831883,0.356864577,0.561352909,0.623312738,1.121486356
"1807","362","2017",NA,NA,NA,NA,NA,NA,NA,NA,1897.287587,2917.269223,217.6430944,0.743825033,0.636673639,0.951578376,0.287441814
"1808","362","2018",NA,NA,NA,NA,NA,NA,NA,NA,425.1377685,4141.406029,803.3159655,1.117007932,0.282213327,0.571659831,0.241605062
"1809","362","2019",NA,NA,NA,NA,NA,NA,NA,NA,1141.922333,NA,879.8959554,0.386366519,0.559488969,0.431451942,0.830531279
"1810","362","2020",NA,NA,NA,NA,NA,NA,NA,NA,543.9016408,NA,2680.281971,0.949283566,0.619452615,1.409824558,0.237287643
"1811","363","2016",NA,NA,NA,NA,NA,NA,NA,NA,-0.25563591,26.61486776,49.52066398,0,0,0,0
"1812","363","2017",NA,NA,NA,NA,NA,NA,NA,NA,-2.719291481,36.74293384,52.07943426,0,0,0,0
"1813","363","2018",NA,NA,NA,NA,NA,NA,NA,NA,4.82532e-05,17.34497988,34.910275,0,0,0,0
"1814","363","2019",NA,NA,NA,NA,NA,NA,NA,NA,-2.202143167,NA,13.67109913,0,0,0,0
"1815","363","2020",NA,NA,NA,NA,NA,NA,NA,NA,2.739955151,NA,28.89646964,0,0,0,0
"1816","364","2016",NA,NA,NA,NA,NA,NA,NA,NA,-2.573016452,79.62714193,61.9848308,0,0,0,0
"1817","364","2017",NA,NA,NA,NA,NA,NA,NA,NA,-8.707711377,51.67681387,118.6602119,83.79681651,-45.17725323,110.3794952,22.94392016
"1818","364","2018",NA,NA,NA,NA,NA,NA,NA,NA,-1.395410916,1379.119339,163.8411777,0.231779711,-0.099826478,1.001099056,-0.496977742
"1819","364","2019",NA,NA,NA,NA,NA,NA,NA,NA,-56.72357764,NA,303.0926362,-814.3084048,1607.416172,234.6334961,-365.7908143
"1820","364","2020",NA,NA,NA,NA,NA,NA,NA,NA,-49.15448533,NA,73.2946642,598.2259222,-319.3398166,8.185880462,41.3264593
"1821","365","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1822","365","2017",NA,NA,NA,NA,NA,NA,NA,NA,17.6435186,1.087718138,1.014002424,1.145597558,0.166564761,0.311159779,0.146923596
"1823","365","2018",NA,NA,NA,NA,NA,NA,NA,NA,14.87749571,0.067244749,3.120451298,0.487954062,0.095755449,0.247793833,0.006436389
"1824","365","2019",NA,NA,NA,NA,NA,NA,NA,NA,33.00301532,NA,5.034450074,0.386332351,0.111672385,0.914225331,1.254465451
"1825","365","2020",NA,NA,NA,NA,NA,NA,NA,NA,14.00463548,NA,7.225322806,0.148014122,0.059271838,1.269753312,0.76251785
"1826","366","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1827","366","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1828","366","2018",NA,NA,NA,NA,NA,NA,NA,NA,4.458553623,6.615012368,12.96831149,0.109664269,0.401535776,1.893567681,0.021036811
"1829","366","2019",NA,NA,NA,NA,NA,NA,NA,NA,46.50501444,NA,33.92362553,1.457673829,0.493559653,0.212102948,1.176116784
"1830","366","2020",NA,NA,NA,NA,NA,NA,NA,NA,62.48748056,NA,51.55666006,0.897251861,0.158640081,2.556020139,1.559569542
"1831","367","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
